"Survived","Pclass","Sex.female","Age","SibSp","Parch","Fare","FamilySize","Title","Embarked","FamilyType"
"1",0.856066239066422,1,0.321665162376693,0,0.222222222222222,0.0259869952330332,0.2,"Mr","S","Medium"
"1",0.399980703601614,1,0.275959484264223,0,0.222222222222222,0.0394738233550529,0.2,"Mlle","S","Medium"
"1",0.843439050484449,1,0.29895142607669,0.0195701186894439,0,0.0289853458684968,0.0156560949515551,"Miss","S","Medium"
"1",0.752997610135935,1,0.223950416662595,0.0617505974660162,0,0.0366494470495838,0.049400477972813,"Mlle","Q","Medium"
"1",1,1,0.0899928866697892,0.125,0.0924770436508374,0.0323179888710792,0.183229339285754,"Miss","S","Medium"
"1",0.74139809445478,1,0.334142815495395,0.125,0,0.0497393491949306,0.1,"Mrs","S","Medium"
"1",0.654851405182853,0.345148594817147,0.370677549273922,0.0431435743521433,0,0.0457371568306374,0.0345148594817147,"Mr","S","Medium"
"1",1,0.297219155589119,0.250456713283857,0.0371523944486398,0.0330243506210132,0.0203820098584985,0.0594438311178237,"Mlle","S","Medium"
"1",0.657231758814305,1,0.306387661721874,0.0428460301482119,0,0.0547244360687828,0.0342768241185695,"Mlle","S","Medium"
"1",0,1,0.399126193071533,0.125,0,0.109659766550318,0.1,"Mrs","S","Medium"
"1",1,1,0.240792882395996,0,0.0685352687206533,0.0171411069512064,0.061681741848588,"Miss","Q","Medium"
"1",1,1,0.189035377423073,0.00770110229495913,0.00684542426218589,0.0161726635756574,0.0123217636719346,"Miss","Q","Medium"
"1",0.849842572002672,1,0.183406423848273,0.0874606430006679,0.0777427937783715,0.0320393623607733,0.139937028801069,"Miss","S","Medium"
"1",0.0372498767683282,1,0.440968292217002,0.115687530807918,0,0.0982130907342503,0.0925500246463344,"Mrs","S","Medium"
"1",1,0.692405310925096,0.266733002588648,0,0.222222222222222,0.0273693887472835,0.2,"Mlle","S","Medium"
"1",1,0.588133283425122,0.24322183517039,0,0.222222222222222,0.029280838652289,0.2,"Mlle","S","Medium"
"1",0.312468313146383,1,0.307187309983012,0.0781170782865956,0.0416737081896928,0.0769443355089314,0.1,"Mrs","C","Medium"
"1",0.425113364122808,1,0.226730785967906,0.106278341030702,0.016641474639376,0.0659820440572573,0.1,"Mrs","C","Medium"
"1",0.425590880447999,1,0.255040837589478,0.125,0.0472878756053332,0.0687826405317186,0.1425590880448,"Mlle","S","Medium"
"1",1,1,0.0290110956495515,0.125,0.111111111111111,0.0271126259970755,0.2,"Miss","S","Medium"
"1",0.5,0.638372424291447,0.114353520177738,0.170203446963569,0.0401808417453948,0.0649969686463641,0.172325515141711,"Mlle","C","Medium"
"1",0.861930960440077,0.723861920880154,0.246153199835701,0.0690345197799616,0.191540213431128,0.0367505053575104,0.227613807911985,"Mlle","S","Medium"
"1",0.504238358815201,1,0.172181295549242,0.1239404102962,0.00188371502897805,0.0585611712650564,0.10084767176304,"Mr","C","Medium"
"1",1,1,0.203088010741685,0,0.0971463040655686,0.0274997657618584,0.0874316736590117,"Miss","S","Medium"
"1",0.996955551207066,1,0.359658837921884,0.125,0,0.0304774181807602,0.1,"Mrs","Q","Medium"
"1",1,1,0.323898490519498,0.0011708703241311,0,0.0156070642501781,0.000936696259304884,"Miss","Q","Medium"
"1",0,0.865202608983964,0.453187697734691,0.108150326122995,0,0.0966588070102665,0.0865202608983964,"Mr","S","Medium"
"1",0.0273211917374283,0.0546423834748566,0.540349318705743,0.00683029793435708,0,0.0521976590515205,0.00546423834748566,"Mr","Q","Medium"
"1",0.589285980560817,1,0.336089002738247,0.0223214951402042,0.0198413290135149,0.0266639423561063,0.0357143922243267,"Mr","S","Medium"
"1",0.5,1,0.184124135002438,0.11896784932469,0,0.0570863634124609,0.0951742794597522,"Mrs","C","Medium"
"1",0.880997648462653,1,0.259727391013373,0.125,0,0.0258399415789467,0.1,"Miss","S","Medium"
"1",0.649667399236932,1,0.191991406643734,0.125,0,0.0457139638268237,0.1,"Mr","C","Medium"
"1",0.324435257120058,0.351129485759884,0.176201221900492,0.125,0.0720967238044573,0.0693218521686698,0.164887051424012,"Miss","S","Medium"
"1",0.783769882633351,0.567539765266702,0.198965484168034,0.0540575293416623,0.0480511371925887,0.0307257886975881,0.0864920469466597,"Master","S","Medium"
"1",0,1,0.509132985396283,0.0442488024418708,0,0.0716429859072288,0.0353990419534966,"Mrs","C","Medium"
"1",0.181050861254334,1,0.508218520573994,0,0,0.047111804989412,0,"Mr","C","Medium"
"1",0.955775889800861,1,0.0778917944476197,0.119471986225108,0.106197321088985,0.0438023235164818,0.191155177960172,"Miss","Q","Medium"
"1",0.377061310689896,1,0.308763681063374,0.0942653276724741,0,0.114581055970113,0.0754122621379793,"Mr","C","Medium"
"1",0.437571163056418,1,0.366753344833152,0.0703036046179477,0,0.0649116774046676,0.0562428836943582,"Mlle","Q","Medium"
"1",1,1,0.315775616819158,0,0,0.0154110014441114,0,"Miss","Q","Medium"
"1",1,0.944458051817492,0.317996547845922,0,0,0.0154821211508593,0,"Miss","S","Medium"
"1",0.953232479165308,0.0935350416693836,0.218662906593041,0.011691880208673,0,0.0197328523254055,0.00935350416693836,"Mr","Q","Medium"
"1",1,0.0725694510620087,0.323562570462232,0,0,0.0351321266440385,0,"Mlle","C","Medium"
"1",1,0.394909857306629,0.214731092812904,0.0493637321633287,0.0438788730340699,0.0350616862612406,0.0789819714613259,"Mlle","C","Medium"
"1",0.757629214087501,1,0.255982023454058,0.0302963482390624,0,0.036581001319331,0.0242370785912499,"Miss","Q","Medium"
"1",0.649464787682518,1,0.180732295512089,0.0876338030793704,0,0.0456707381390561,0.0701070424634963,"Mr","C","Medium"
"1",0,0.911259463755414,0.441860236517887,0.113907432969427,0,0.0998163566491909,0.0911259463755414,"Mr","Q","Medium"
"1",0,0.449766388861462,0.470764976270734,0.0562207986076828,0,0.0799092403748182,0.0449766388861463,"Mr","C","Medium"
"1",0.5,1,0.393598794926984,0.020291715482017,0,0.0438633924093224,0.0162333723856136,"Miss","Q","Medium"
"1",0.791645454009995,1,0.370542174969561,0,0,0.0261032776926215,0,"Miss","S","Medium"
"1",0.586511856177822,1,0.187826379596628,0.125,0.065167984019758,0.11053950758541,0.158651185617782,"Miss","Q","Medium"
"1",0.490597397671081,1,0.177247757474424,0.125,0,0.0617483290224169,0.1,"Mr","C","Medium"
"1",1,1,0.333731343036514,0,0,0.0154685698179998,0,"Miss","S","Medium"
"1",1,1,0.336089189527746,0,0.0417358592773477,0.0166446792568876,0.037562273349613,"Miss","S","Medium"
"1",0.309780762763694,1,0.290068127804291,0.0387225953454617,0.0344200847515215,0.112879253651002,0.0619561525527388,"Miss","C","Medium"
"1",0.269225372001529,1,0.277312872453275,0.0673063430003822,0,0.100333968874913,0.0538450744003058,"Mlle","C","Medium"
"1",1,0.354504450457171,0.242703801886154,0,0,0.0156260602434779,0,"Mlle","S","Medium"
"1",0.213050559395924,0.786949440604076,0.385594881266159,0.0983686800755095,0,0.0849103902319322,0.0786949440604076,"Mr","S","Medium"
"1",0.946549229091033,0.946549229091033,0.331597259813449,0.00668134636362083,0,0.0240313689369129,0.00534507709089667,"Miss","S","Medium"
"1",0,0.121258940780535,0.469325105570066,0.125,0,0.166934746419291,0.1,"Mr","S","Medium"
"1",0.675188285531476,0.350376571062952,0.266599473849939,0,0,0.0187336195741193,0,"Mlle","S","Medium"
"1",0.5,0.987025574082509,0.174055770131372,0.123378196760314,0,0.0581986740268834,0.0987025574082509,"Mr","C","Medium"
"1",0.0897299977950752,1,0.401457723516882,0.125,0.00996999975500835,0.151237289221918,0.108972999779508,"Mr","S","Medium"
"1",0.114843272138387,1,0.423354760751027,0.110644590982702,0,0.145997126046973,0.0885156727861613,"Mr","S","Medium"
"1",1,1,0.291680785435934,0.0805709749693051,0.222222222222222,0.0281012702037022,0.264456779975444,"Mr","S","Big"
"1",0.242474294267595,1,0.345180648527774,0.215927860350348,0.0538831765039099,0.093368242305367,0.221237147133797,"Mr","S","Big"
"1",0.280525850015692,1,0.246543957148348,0.0548685374960769,0.12467815556253,0.0742408628166369,0.156105170003139,"Mlle","S","Medium"
"1",0.936381167848594,1,0.305805892249112,0,0.222222222222222,0.0254850076863983,0.2,"Mr","S","Medium"
"1",1,1,0.285260177202917,0.103624716954073,0,0.0277256456345194,0.0828997735632584,"Miss","Q","Medium"
"1",0.502029310679063,1,0.173665709805236,0.125,0,0.0585788642144836,0.1,"Mr","C","Medium"
"1",0.00142879807390273,1,0.435908385849607,0.124642800481524,0.000635021366178989,0.103428999925623,0.100285759614781,"Mrs","S","Medium"
"1",0.5,1,0.187858564050951,0.110415635397658,0.0259277592930529,0.0551482878688132,0.111667491681874,"Mrs","C","Medium"
"1",0.786252937512472,0.786252937512472,0.362864469809286,0.026718382810941,0.198472548612497,0.0390118222826059,0.2,"Mr","S","Medium"
"1",0,0.335973255103454,0.452938162217125,0.125,0.0737807494329495,0.102936889411409,0.166402674489655,"Mr","S","Medium"
"1",1,1,0.325128985367287,0,0.0092627334718903,0.0160641786304676,0.00833646012470127,"Miss","Q","Medium"
"1",1,1,0.350750964085583,0,0.160774034292748,0.025806601451033,0.144696630863473,"Mr","C","Medium"
"1",0,1,0.469664280134843,0.0806661561946385,0,0.121712575794156,0.0645329249557108,"Mrs","Q","Medium"
"1",0,1,0.470043206726382,0.0801626131578814,0,0.121917794989304,0.0641300905263051,"Mrs","Q","Medium"
"1",0.912485665874556,1,0.0764796779063203,0.114060708234319,0.101387296208284,0.0445192281094968,0.182497133174911,"Miss","S","Medium"
"1",0.695514298975468,1,0.338819276012754,0,0,0.0621669894239927,0,"Miss","S","Medium"
"1",0,1,0.43630214205186,0.0856633416551631,0,0.385721401667096,0.0685306733241305,"Mr","Q","Medium"
"1",0,1,0.43630214205186,0.0748175453045405,0,0.463494932927221,0.0598540362436324,"Mlle","Q","Medium"
"1",0.6569977394538,1,0.529802185972912,0,0.0762227245658222,0.0396708439002601,0.06860045210924,"Mr","S","Medium"
"1",0.653543178457767,1,0.531879336515435,0,0.0769904047871629,0.0399145980723951,0.0692913643084467,"Mr","S","Medium"
"1",1,0.572913051582873,0.200513593716724,0.213543474208564,0.0949082107593616,0.035027336968568,0.256252169050276,"Master","S","Big"
"1",0.27398770279251,0.72601229720749,0.326473675443313,0.227745388547191,0.0608861561761134,0.0920327047592009,0.236993851396255,"Mlle","S","Big"
"1",1,0.369610201800242,0.320295883798077,0.0787987247749697,0.0821356004000538,0.0175985712715687,0.136961020180024,"Mr","S","Medium"
"1",1,0.628205969696864,0.318905248273793,0.0464742537878919,0,0.0153597157754321,0.0371794030303136,"Miss","S","Medium"
"1",0.755765156354755,1,0.213186540859868,0.0944706445443444,0.111111111111111,0.0977929187015552,0.175576515635476,"Miss","S","Medium"
"1",0.317593296989799,1,0.509582387104483,0.0396991621237248,0.111111111111111,0.214759663748294,0.13175932969898,"Mr","S","Medium"
"1",0.253681143512949,1,0.337791363536247,0.0317101429391187,0.028186793723661,0.20584843583819,0.0507362287025899,"Miss","S","Medium"
"1",0,1,0.43630214205186,0.11603212839691,0,0.115201679504183,0.0928257027175278,"Mr","S","Medium"
"1",1,0.499892405001447,0.317297913127915,0,0,0.00773262056825273,0,"Mlle","S","Medium"
"1",1,0.0346670541912317,0.311470212378695,0,0,0.000536249748141452,0,"Mlle","S","Medium"
"1",0.832555421511643,1,0.203193020269804,0.0831388553779107,0.111111111111111,0.0344264774280576,0.166511084302329,"Mlle","S","Medium"
"1",0.548378630774096,1,0.466616326227194,0.0120946576935239,0.111111111111111,0.037532663895919,0.109675726154819,"Mr","S","Medium"
"1",0.183931899257004,1,0.407067486198115,0.102008512592874,0,0.0873631414502528,0.0816068100742996,"Mr","Q","Medium"
"1",0.905155145213939,1,0.257609549197914,0.0237112136965152,0,0.0233912610669417,0.0189689709572122,"Miss","C","Medium"
"1",0.591958989389241,1,0.52009866443677,0.0510051263263449,0.131546442086498,0.0749530585687171,0.159195898938924,"Mlle","S","Medium"
"1",0.0225492916069925,1,0.776596219598413,0.122181338549126,0,0.149082072027322,0.0977450708393008,"Miss","S","Medium"
"1",1,1,0.347628643716411,0.0143936660606414,0.209427852390541,0.0237797921395079,0.2,"Mrs","S","Medium"
"1",0.551470950013027,1,0.43630214205186,0.125,0.0612745500014474,0.0682845703349957,0.155147095001303,"Mrs","S","Medium"
"1",1,0.988174881786108,0.0501988822899709,0.123521860223264,0.109797209087345,0.0323965776837429,0.197634976357222,"Miss","S","Medium"
"1",1,0.309641512576491,0.26302756592804,0,0,0.0156370060713462,0,"Mlle","S","Medium"
"1",0.660833260859363,0.678333478281274,0.237713445415253,0.0847916847851593,0,0.0457788904380786,0.0678333478281274,"Mr","C","Medium"
"1",0.772621018113568,0.227378981886432,0.387910496172268,0.0284223727358039,0,0.0378930648697135,0.0227378981886432,"Mr","S","Medium"
"1",0.798787608393468,0.597575216786936,0.411704518955229,0,0.132794492619319,0.0231970114973416,0.119515043357387,"Mr","S","Medium"
"1",0.576137838885188,0.152275677770376,0.495375984384872,0,0.033839039504528,0.0248194851909788,0.0304551355540752,"Mr","S","Medium"
"1",1,1,0.305082368976518,0,0.112210022906462,0.0184615297493242,0.100989020615816,"Mlle","Q","Medium"
"1",1,1,0.158808776511939,0.0635576067434158,0.0564956504385918,0.0240094155141432,0.101692170789465,"Miss","Q","Medium"
"1",0.200320866890252,1,0.323562570462232,0,0,0.12617325445399,0,"Miss","S","Medium"
"1",0.00507492269389331,1,0.323562570462232,0,0,0.153202396248224,0,"Miss","S","Medium"
"1",0.387895218329504,1,0.274748362102418,0.076513097708812,0.0861989374065565,0.117246035683602,0.13878952183295,"Mrs","C","Medium"
"1",0.828746703919023,1,0.0801553230767212,0.125,0.0920829671021137,0.0574585308818357,0.182874670391902,"Miss","Q","Medium"
"1",0.479079216485843,0.479079216485843,0.431291419781983,0,0,0.0384221447612826,0,"Mlle","S","Medium"
"1",0.00912808207795024,0.00912808207795024,0.525963939622598,0.00114101025974378,0.00101423134199447,0.0592861630126182,0.00182561641559005,"Mlle","S","Medium"
"1",0.130411280784756,1,0.586628342001135,0,0.125601253420528,0.422956964708421,0.113041128078476,"Mrs","C","Medium"
"1",0.144637775374576,1,0.54085760156294,0.0180797219218221,0.111111111111111,0.417964451328989,0.114463777537458,"Mr","C","Medium"
"1",1,1,0.113458227834189,0.089316526253242,0.0793924677806596,0.0276093247851813,0.142906442005187,"Miss","Q","Medium"
"1",0.995998092228547,1,0.277995390613371,0.000500238471431658,0,0.0154812306568421,0.000400190777145326,"Miss","Q","Medium"
"1",1,0.352426890516654,0.249662195745175,0.205946638685418,0.0391585433907393,0.0408752885197953,0.2,"Mlle","Q","Medium"
"1",0.884702914161608,0.115297085838392,0.36828852355837,0.235587864270201,0,0.0520985686786465,0.188470291416161,"Mr","Q","Medium"
"1",0.055177811649628,1,0.431824423674333,0.111205547087593,0,0.0948667543262327,0.0889644376700744,"Mr","Q","Medium"
"1",0.5,1,0.228030701480181,0.094218209706014,0,0.050176676255163,0.0753745677648112,"Mr","C","Medium"
"1",0.043059527175501,0.043059527175501,0.0229228728743776,0.119617559103062,0.212653438405444,0.28373470692168,0.28708214184735,"Master","S","Medium"
"1",0.895278262207285,0.895278262207285,0.301877202534962,0.0130902172240894,0.222222222222222,0.0504323798821507,0.210472173779272,"Mr","S","Medium"
"1",0,1,0.417273183605441,0.0663777175941505,0,0.156538240349243,0.0531021740753204,"Mlle","Q","Medium"
"1",0.689279931364581,1,0.345985441396769,0,0,0.0779112532383203,0,"Miss","Q","Medium"
"1",0.135567286517471,1,0.188746402045257,0.125,0.0150630318352746,0.188161627686045,0.113556728651747,"Mr","C","Medium"
"1",0.566337131196633,1,0.274671604419012,0.0542078586004209,0,0.10093921677199,0.0433662868803367,"Mlle","Q","Medium"
"1",0.352172077982686,1,0.232500231799499,0.0880430194956716,0,0.0741937857951872,0.0704344155965373,"Mr","C","Medium"
"1",0.379212204366922,1,0.250162629167732,0.0474015255458653,0.0421346893741025,0.0813418333135847,0.0758424408733845,"Miss","C","Medium"
"1",0.690314390463755,1,0.32445124854555,0,0.153403197880834,0.0652674218585396,0.138062878092751,"Mr","Q","Medium"
"1",0.0121385050006211,1,0.298965495615707,0,0.00269744555569357,0.160607718977037,0.00242770100012422,"Miss","C","Medium"
"1",0.100790999713354,1,0.213249054268986,0.224802250071662,0.177426222349621,0.42071905112724,0.339525400171988,"Miss","C","Big"
"1",0.538679208839312,1,0.27733225191926,0.115330197790172,0.102515731369042,0.244585074032159,0.184528316464275,"Miss","Q","Big"
"1",0.256642858497798,1,0.407368336133281,0.0929196426877752,0,0.0809791605728901,0.0743357141502202,"Mr","S","Medium"
"1",0.939646447310224,1,0.305417947331146,0.015088388172444,0,0.0205647101070471,0.0120707105379552,"Miss","Q","Medium"
"1",0.972139024292119,1,0.0619371042003664,0.125,0.104919783176026,0.0336077157971214,0.194427804858424,"Miss","S","Medium"
"1",0.5,1,0.225830865571711,0.125,0,0.0553586373923916,0.1,"Mrs","C","Medium"
"1",0,1,0.422037602124261,0.0894144305493683,0.0632632345789009,0.165749391838184,0.128468455560505,"Mr","S","Medium"
"1",0,1,0.424987507441091,0.0967735224694479,0.0501804044987592,0.152906065025596,0.122581182024442,"Mr","S","Medium"
"1",0.0338438656181097,1,0.483673065736541,0.125,0.111111111111111,0.254744786418941,0.2,"Mr","C","Medium"
"1",0.419764249701984,1,0.225507441005848,0.125,0.0178301667328924,0.0914035554288982,0.116047150059603,"Mrs","C","Medium"
"1",0.672843453125097,1,0.35634789396216,0,0,0.0211198882278092,0,"Miss","Q","Medium"
"1",0.868567609344609,1,0.133589932532636,0.0921419023361523,0.0819039131876909,0.0303643403524494,0.147427043737844,"Miss","Q","Medium"
"1",0.452657326241024,1,0.288875228832937,0.125,0.10059051694245,0.0610582353595748,0.190531465248205,"Mrs","S","Medium"
"1",0.208074694266543,1,0.368533858813352,0.125,0.0462388209481206,0.0840686022509602,0.141614938853309,"Mrs","S","Medium"
"1",0.853104691253975,1,0.352650103704299,0,0.189578820278661,0.057427462535573,0.170620938250795,"Mr","Q","Medium"
"1",0.100644983933307,1,0.393356140635532,0.0251612459833268,0,0.2232639243812,0.0201289967866614,"Miss","C","Medium"
"1",0.5,1,0.292221266184141,0.0710339563665912,0,0.0443091116000072,0.0568271650932729,"Mrs","C","Medium"
"1",0.561440153513104,1,0.433436013149667,0,0,0.0241570897029527,0,"Mr","S","Medium"
"1",1,1,0.363362627773805,0.0680387054744642,0.161743372911587,0.0317086999562707,0.2,"Mrs","S","Medium"
"1",0.727936548180878,1,0.399827806680151,0.125,0.0808818386867642,0.0573605153542056,0.172793654818088,"Mrs","S","Medium"
"1",0.349861038848758,1,0.242122139402325,0,0.072237662350138,0.0789866858833276,0.0650138961151242,"Miss","C","Medium"
"1",0.308413998689502,1,0.236930226567644,0,0.0768428890344997,0.0830360323534085,0.0691586001310498,"Miss","C","Medium"
"1",0.635638375184499,1,0.201487439130003,0.158909593796125,0,0.0550826998365175,0.1271276750369,"Mr","C","Medium"
"1",1,1,0.33540176215963,0.00292622530832887,0.219621133059263,0.0220075778947866,0.2,"Mr","Q","Medium"
"1",0.458170472178608,1,0.441354772663967,0.067728690977674,0.101815660484135,0.151302064592912,0.145817047217861,"Mrs","S","Medium"
"1",0.124861339805648,1,0.506109420357205,0.109392332524294,0.027746964401255,0.231008501349198,0.112486133980565,"Mrs","S","Medium"
"1",0.381930499337614,1,0.334442835080901,0.0477413124172017,0.0424367221486237,0.174709126823201,0.0763860998675227,"Miss","C","Medium"
"1",0.872094394173473,1,0.10725926864063,0.109011799271684,0.0968993771303859,0.0620056018012732,0.174418878834695,"Miss","Q","Medium"
"1",1,0.524144103750587,0.292372438259125,0.0655180129688233,0.0582382337500652,0.0245620325709379,0.104828820750117,"Miss","S","Medium"
"1",1,0.618536583613604,0.243893274105502,0.0773170729517005,0.0687262870681783,0.0261557245775913,0.123707316722721,"Miss","S","Medium"
"1",0.797673501539975,0.595347003079951,0.0378390831286472,0.125,0.111111111111111,0.039941648594998,0.2,"Master","S","Medium"
"1",0.5,0.511264316504821,0.0997766729056477,0.125,0.0543039648327976,0.0548109590076611,0.148873568349518,"Mlle","C","Medium"
"1",0.773599911713973,1,0.327581106540673,0.0849000331072602,0.222222222222222,0.133031541275239,0.267920026485808,"Mr","S","Big"
"1",0.0774978187400848,1,0.414944857669023,0.105625545314979,0,0.0915127908716606,0.0845004362519831,"Mr","S","Medium"
"1",0.5,1,0.285133190649747,0.013347717380384,0,0.0289322757923157,0.0106781739043072,"Miss","Q","Medium"
"1",0.5,1,0.420940132634804,0.0299343712104019,0,0.0333536119207498,0.0239474969683215,"Miss","Q","Medium"
"1",0.5,1,0.303808036342788,0.0748894445132464,0,0.0453368299819214,0.0599115556105971,"Mlle","C","Medium"
"1",0.768286844133399,1,0.273143314737568,0.125,0,0.0440623652057353,0.1,"Mrs","Q","Medium"
"1",1,1,0.347247872660353,0.0825565989944153,0,0.0260071094410289,0.0660452791955322,"Mlle","S","Medium"
"1",0.0384788052178919,0.961521194782108,0.420877843329919,0.125,0.00427542280198799,0.100850368173226,0.103847880521789,"Mr","S","Medium"
"1",1,0.514120342675596,0.0418905216419341,0.125,0.111111111111111,0.0318375299985644,0.2,"Master","S","Medium"
"1",0,1,0.349783242404924,0.0585884253960103,0.059032510759102,0.105614624218141,0.1,"Mlle","S","Medium"
"1",0.361294320318848,1,0.296085075806016,0,0.151254924479872,0.0764180734552495,0.136129432031885,"Mlle","S","Medium"
"1",1,1,0.298590760378,0,0,0.0154202535005873,0,"Miss","Q","Medium"
"1",1,1,0.284303570694669,0,0.0262756856261856,0.0161301887315475,0.023648117063567,"Miss","Q","Medium"
"1",1,1,0.3297415322401,0,0.198203942841954,0.0210442612422033,0.178383548557758,"Mr","Q","Medium"
"1",1,1,0.295957385896778,0,0,0.0154151583570286,0,"Miss","Q","Medium"
"1",0.706412800354883,1,0.457451804939106,0.0366983999556396,0.156980622301085,0.0584724478001372,0.170641280035488,"Mrs","Q","Medium"
"1",0.537233513314277,1,0.527386872862694,0.0578458108357154,0.11938522518095,0.0796448064972336,0.153723351331428,"Mrs","Q","Medium"
"1",1,1,0.337983706706621,0,0.204180953455054,0.0211120952538474,0.183762858109549,"Mrs","Q","Medium"
"1",1,1,0.31889737045048,0.0162657327309716,0.014458429094197,0.0165159354813036,0.0260251723695546,"Mr","C","Medium"
"1",0.750639563426375,1,0.316993368556772,0.0311700545717031,0,0.0371997063579704,0.0249360436573625,"Miss","Q","Medium"
"1",0.77197385916952,1,0.229876897186856,0.0570065352076199,0,0.0349959591772203,0.0456052281660959,"Mlle","C","Medium"
"1",0.786729583749548,1,0.318219455937606,0,0,0.0410175172474486,0,"Miss","Q","Medium"
"1",0.674188072327524,1,0.129603389119999,0.0842735090409406,0.0749097858141694,0.0660468062245373,0.134837614465505,"Miss","Q","Medium"
"1",0.328346575144678,0.328346575144678,0.319262096333325,0.0839566781069152,0.0729659055877063,0.0798181884028073,0.132834657514468,"Mr","C","Medium"
"1",0.710584891960025,0.710584891960025,0.124110200035569,0.125,0.0789538768844472,0.0544814414075019,0.171058489196002,"Miss","Q","Medium"
"1",0,1,0.459928983736006,0.125,0,0.117896600359463,0.1,"Mrs","Q","Medium"
"1",0.523632907308638,1,0.4286368585348,0.0595458865864202,0.116362868290808,0.0877818936478003,0.152363290730864,"Mrs","Q","Medium"
"1",1,1,0.312882008221522,0,0.139883142947737,0.0189222807143147,0.125894828652963,"Mlle","S","Medium"
"1",0.838005303055979,1,0.240988160452157,0.0404986742360052,0,0.0285825933014168,0.0323989393888041,"Miss","Q","Medium"
"1",0.477897380013019,1,0.188747923327959,0.119474345003255,0,0.0757312101181559,0.0955794760026038,"Mr","C","Medium"
"1",0,1,0.459290393339672,0.0922294267802499,0,0.192899522164341,0.0737835414241999,"Mr","Q","Medium"
"1",1,1,0.036513758615265,0.086870556260692,0.145003949990496,0.0320256671540817,0.2,"Miss","Q","Medium"
"1",1,1,0.180493180051009,0,0.222222222222222,0.026028020935885,0.2,"Mlle","Q","Medium"
"1",0,1,0.43630214205186,0.125,0,0.102518743187365,0.1,"Mrs","S","Medium"
"1",0.608301137574017,1,0.367722532404282,0.0489623578032479,0,0.0491659022390783,0.0391698862425983,"Mlle","S","Medium"
"1",0.613468007766642,1,0.423244091947895,0,0.050430225674063,0.0245474560883979,0.0453872031066567,"Miss","S","Medium"
"1",0.430840364075266,1,0.447096088289497,0.0172899089811835,0,0.036200557768645,0.0138319271849468,"Miss","S","Medium"
"1",0.647910345112905,1,0.247879329854166,0,0.0657379311612911,0.0229220044607672,0.059164138045162,"Miss","C","Medium"
"1",0.547239709179848,1,0.195437398989402,0.0118099272949621,0.0104977131510774,0.0242891743556498,0.0188958836719394,"Miss","C","Medium"
"1",0.633495079819113,0.633495079819113,0.37740879721443,0.0458131150226109,0.222222222222222,0.0996107213757416,0.236650492018089,"Mr","S","Medium"
"1",0.228968290030025,0.45793658006005,0.322628025036689,0.125,0.120458537764433,0.153842743502544,0.20841268398799,"Mr","Q","Medium"
"1",0.510242241551168,0.979515516897663,0.1750393508921,0.122439439612208,0,0.0578036702551708,0.0979515516897664,"Mr","C","Medium"
"1",1,0.0376791981980205,0.263761432909785,0,0.00837315515511566,0.0154618443063286,0.00753583963960409,"Mr","S","Medium"
"1",0.870109260082245,1,0.329580822251396,0.0162363424897194,0.19335761335161,0.0476267231878592,0.187010926008224,"Mr","Q","Medium"
"1",0,1,0.354265872858064,0.125,0,0.16774425983888,0.1,"Mlle","C","Medium"
"1",0.99942903011106,1,0.298588007876467,7.13712361175567e-05,0.22209534002468,0.0326367954509667,0.199942903011106,"Mrs","S","Medium"
"1",0.477830770658329,1,0.370460497591862,0.0652711536677089,0.106184615701851,0.0696953442201554,0.147783077065833,"Mrs","S","Medium"
"1",0.5,1,0.188117806987654,0.114397816680139,0,0.055810232714768,0.0915182533441112,"Mrs","C","Medium"
"1",0.5,1,0.186882680391894,0.115278175217099,0,0.0560497123306194,0.0922225401736796,"Mrs","C","Medium"
"1",0.990648641251028,0.00935135874897242,0.485940054678744,0.00116891984362155,0,0.0162931326800909,0.000935135874897242,"Mr","S","Medium"
"1",0.213035710155964,0.786964289844036,0.44697661080576,0.0983705362305045,0,0.084859718699821,0.0786964289844036,"Mr","S","Medium"
"1",0.742858364945278,0.485716729890555,0.181475654733475,0.0642854087636806,0.165079636654506,0.0293765051522392,0.2,"Miss","S","Medium"
"1",0.58022533392068,0.16045066784136,0.0374602363502613,0.125,0.111111111111111,0.0359555460257296,0.2,"Master","S","Medium"
"1",0.599722831510007,1,0.366173907189527,0.0500346460612491,0.133271740335557,0.0833484395661026,0.159972283151001,"Mlle","Q","Medium"
"1",0.966351564973593,1,0.0602004837249883,0.125,0.107372396108177,0.0374103804495931,0.196635156497359,"Miss","Q","Medium"
"1",0.00685004657134414,0.993149953428656,0.437074413367682,0.124143744178582,0,0.10304028961484,0.0993149953428656,"Mr","S","Medium"
"1",1,0.144178554415703,0.476798920498207,0.0180223193019629,0.0160198393795225,0.0179380109800452,0.0288357108831406,"Mlle","S","Medium"
"1",0.5,1,0.33984274642882,0.125,0.0738869247078482,0.0618472947813686,0.166498232237063,"Mrs","Q","Medium"
"1",0.5,1,0.253518787786303,0.125,0.035602249049892,0.0602135596614988,0.132042024144903,"Mrs","C","Medium"
"1",0.5,1,0.206491285141968,0.0420562720973976,0.147455516271293,0.0365848241282403,0.166354982322082,"Mlle","Q","Medium"
"1",0.848821153515019,1,0.101002225999993,0.0872052883787546,0.144706410329996,0.030412626366038,0.2,"Miss","S","Medium"
"1",0.896282172063366,1,0.338687656969476,0.0259294569841586,0.17612540980594,0.027750094402527,0.179256434412673,"Mrs","S","Medium"
